track_id,track_name,artist_name,artist_id,album_name,search_genre,popularity,explicit,duration_ms,artist_popularity,artist_followers,release_year,track_name_length,has_feat,has_parentheses,has_rock_keywords,has_pop_keywords,has_hip_hop_keywords,has_electronic_keywords,artist_genres,num_artist_genres,duration_minutes,is_recent,artist_tier
2VEcBE4kcLIMNt3Xu5KxwD,In My Dreams,Gary Moore,23wr9RJZg0PmYvVFyNkQ4j,How Blue Can You Get,blues,49,0,342080,62,803701,2021,12,0,0,0,0,0,0,"blues, blues rock",2,5.701333333333333,1,medium
0oyfDe0903Cn8UOthKS8kp,Mama,Cam Cole,0US6t3wOzabccOupxTHl2S,I See,blues,58,0,147026,51,138710,2019,4,0,0,0,0,0,0,"blues rock, modern blues",2,2.4504333333333332,0,medium
5hqWLWK1WuNsUDJJBNwJv8,We Are The World - Live,Luciano Pavarotti,0Y8KmFkKOgJybpVobn1onU,B.B. King - Featuring,blues,46,0,350866,66,1092824,2024,23,0,0,0,0,0,0,"opera, classical, canzone napoletana",3,5.847766666666667,1,medium
2RONhC3MSnfZx3P7b3csF5,A Change Is Gonna Come,Brian Owens,7H5TzLxLTOrQuBuVzvll6d,A Change Is Gonna Come,blues,48,0,276609,37,25959,2018,22,0,0,0,0,0,0,retro soul,1,4.61015,0,low
6eoilldRAmDz7IOEvFizIW,Make It Rain,Foy Vance,4bUqnkrDrb4f7rqmDR9yDu,From Muscle Shoals,blues,50,0,291666,54,269173,2019,12,0,0,0,0,0,0,,0,4.8611,0,medium
6kIm6NejP3hxeccPGTr1NY,Minnie The Moocher,Brothers Moving,1wpWvJF6BDdPAkhLbDGKp9,Minnie The Moocher,blues,54,0,190376,46,180393,2021,18,0,0,0,0,0,0,,0,3.1729333333333334,1,medium
1zCNzZTRsou6TFpe8nsmnK,Don't Let Me Go,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,Ohio Players,blues,47,0,154512,74,4136173,2024,15,0,0,0,0,0,0,"blues rock, garage rock, modern blues, rock",4,2.5752,1,high
5MKtQtz40BsJZvqkS5FmC6,Shakin' Off The Rust,The Blue Stones,5VPCIIfZPK8KPsgz4jmOEC,Hidden Gems,blues,56,0,222936,57,233326,2021,20,0,0,0,0,0,0,blues rock,1,3.7156,1,medium
1Y7Avr0l4vLpBsJQWBgyIc,Shake a Tail Feather,London Theatre Orchestra & Cast,2ZPXbNAQIgBkQxukGDNgsf,The Blues Brothers,blues,37,0,182306,36,4418,2019,20,1,0,0,0,1,0,musicals,1,3.0384333333333333,0,low
23yTIWmlDPv9HHnwwzCNks,New Age Blues,Cam Cole,0US6t3wOzabccOupxTHl2S,I See,blues,55,0,257351,51,138710,2019,13,0,0,0,0,0,0,"blues rock, modern blues",2,4.289183333333333,0,medium
6s8T5Li337o42fCwduuTyn,Sweet Love,The Vintage Explosion,3a48yEJThFMOCvgcCwOyyD,Saturday Night,blues,54,0,212373,48,25743,2024,10,0,0,0,1,0,0,"soul blues, retro soul",2,3.53955,1,medium
1fazhEhlTMMzJVzEk15u16,Late Night Blues,Gary Tunes,6gYw99xVyNWM2ocOODaEWZ,Late Night Blues,blues,45,0,218345,47,4276,2023,16,0,0,0,0,0,0,blues,1,3.6390833333333332,1,medium
6tpiX3XCr5T4LdnLgRNIoY,Blue Whiskey,Taylor Dean,0ROWWgxSO7ltEw9pMeV33o,Blue Whiskey,blues,55,0,196626,40,1718,2019,12,0,0,0,0,0,0,,0,3.2771,0,low
1rnYNAJPAb586NhetosdNW,Save Me,Jelly Roll,19k8AgwwTSxeaxkOuCQEJs,Self Medicated,blues,70,0,240722,84,5958897,2020,7,0,0,0,0,0,0,"country hip hop, country",2,4.012033333333333,1,high
0Y7NqQ9RNoHZHDTeDS4UnO,me va a costar,Kevin Kaarl,6OBGbSaBUvQtk9wpQfDbOE,me va a costar,folk,72,0,228266,77,8829065,2023,14,0,0,0,0,0,0,"latin folk, mexican indie",2,3.8044333333333333,1,high
7gSZkeBr9Koc9Rfm3pp769,Sweet Heat Lightning,Gregory Alan Isakov,5sXaGoRLSpd7VeyZrLkKwt,Appaloosa Bones,folk,77,0,286120,74,1129378,2023,20,0,0,0,0,0,0,"indie folk, folk, folk pop",3,4.768666666666666,1,high
2jKgFHQJHAVfBucrRyb9Jm,Paris Texas,Kevin Kaarl,6OBGbSaBUvQtk9wpQfDbOE,Paris Texas,folk,56,0,395466,77,8829065,2022,11,0,0,0,0,0,0,"latin folk, mexican indie",2,6.5911,1,high
4PwWESSlTwzvw9B7bmtTLS,anything,Adrianne Lenker,4aKWmkWAKviFlyvHYPTNQY,songs,folk,80,0,202047,76,1385823,2020,8,0,0,0,0,0,0,,0,3.36745,1,high
71Mj2THXRicZhTFGzln3al,lo que pienso,Ed Maverick,3JSSjGYcIkgsrz7892CelT,Transiciones,folk,55,0,311280,72,3770822,2019,13,0,0,0,0,0,0,"mexican indie, latin folk",2,5.188,0,high
3pSjS1IJJMQ6MhVIPiE0Om,La Llorona,Ángela Aguilar,3abT87tqQ4Q5PA5nw6CYyH,PRIMERO SOY MEXICANA,folk,58,0,490762,70,1256231,2018,10,0,0,0,0,0,0,"mariachi, ranchera, banda, música mexicana",4,8.179366666666667,0,medium
6XuvR6CAfIggnWzqtL0Vez,En El Próximo Big Bang,Wuicho kun,5WXiEvcwEw6bgiPBg7Eo2E,En El Próximo Big Bang,folk,65,0,183243,56,98966,2024,22,0,0,0,0,0,0,latin folk,1,3.05405,1,medium
6sycT6FiSI1YSERI9279qY,siente más,Kevin Kaarl,6OBGbSaBUvQtk9wpQfDbOE,Paris Texas,folk,56,0,240000,77,8829065,2022,10,0,0,0,0,0,0,"latin folk, mexican indie",2,4.0,1,high
2XcWZWstxIKrpjrpPLCw5m,"mantra II,",Ed Maverick,3JSSjGYcIkgsrz7892CelT,eduardo,folk,55,0,244973,72,3770822,2021,10,0,0,0,0,0,0,"mexican indie, latin folk",2,4.082883333333333,1,high
6plO0gM4tUvRC9TKFGIuaN,Wru - (donde estás),Ed Maverick,3JSSjGYcIkgsrz7892CelT,mix pa llorar en tu cuarto,folk,57,1,240306,72,3770822,2018,19,0,1,0,0,0,0,"mexican indie, latin folk",2,4.0051,0,high
0L6mynDwbVc69EEpOk2XSB,no hay problema - extraído de LA NUBE EN EL JARDÍN,Ed Maverick,3JSSjGYcIkgsrz7892CelT,no hay problema (extraído de LA NUBE EN EL JARDÍN),folk,59,0,306858,72,3770822,2024,50,0,0,0,0,0,0,"mexican indie, latin folk",2,5.1143,1,high
7axrsgYy5Zf4UkpZ4FrKba,Toda Esta Ciudad,Kevin Kaarl,6OBGbSaBUvQtk9wpQfDbOE,Toda Esta Ciudad,folk,61,0,320603,77,8829065,2021,16,0,0,0,0,0,0,"latin folk, mexican indie",2,5.343383333333334,1,high
6AFzDSEeYFltOmGf9SrCst,nunca te supe cuidar,Kevin Kaarl,6OBGbSaBUvQtk9wpQfDbOE,Paris Texas,folk,56,0,292266,77,8829065,2022,20,0,0,0,0,0,0,"latin folk, mexican indie",2,4.8711,1,high
6Zy0ITa16EjCAbbGuPzdRi,Mujer Distante,Kevin Kaarl,6OBGbSaBUvQtk9wpQfDbOE,Hasta el Fin Del Mundo,folk,63,0,253160,77,8829065,2019,14,0,0,0,0,0,0,"latin folk, mexican indie",2,4.219333333333333,0,high
455RH9fblZ8Onelsd9D7K7,Abrazado a Ti,Kevin Kaarl,6OBGbSaBUvQtk9wpQfDbOE,San Lucas,folk,73,0,215480,77,8829065,2019,13,0,0,0,0,0,0,"latin folk, mexican indie",2,3.5913333333333335,0,high
5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,SZA,7tYKF4w9nC0nq9CsPZTHyP,SOS,r&b,83,1,180853,91,32371787,2022,14,0,0,0,0,0,0,r&b,1,3.0142166666666665,1,high
3cKnHNL40tqnmjXiv4FOlk,Never Be Yours,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Never Be Yours,r&b,64,0,196025,87,9293270,2024,14,0,0,0,0,0,0,,0,3.2670833333333333,1,high
1dvqHhLNccePPBHq11TW7v,Fantasy (feat. Don Toliver),Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Red Moon In Venus,r&b,67,0,178274,87,9293270,2023,27,1,1,0,0,1,0,,0,2.971233333333333,1,high
7BgyWwbbybJr2IbQoI1gzH,Stevie Doesn't Wonder,Hotel Ugly,35WVTyRnKAoaGExqgktVyb,Stevie Doesn't Wonder,r&b,69,0,164571,74,1041376,2021,21,0,0,0,0,0,0,,0,2.74285,1,high
3PNaaKLGYYn1ULNZXyMuWM,Shut Up and Listen,Nicholas Bonnin,3nirCcAFDstMworUJd3OfN,Shut Up and Listen,r&b,67,1,243000,56,59194,2021,18,0,0,0,0,0,0,dark r&b,1,4.05,1,medium
4n8cj1HW9hTL1AU5Hagq6K,Renegade,Aaryan Shah,4RzbexUO843fc5SLqKEQCr,The Arrival,r&b,75,0,222576,63,338483,2020,8,0,0,0,0,0,0,dark r&b,1,3.7096,1,medium
19ItuvrZfTudwC6S5lkDH3,The Machine,Reed Wonder,7LaEPzqOfzvbRCBTpzRkQv,The Machine,r&b,74,0,192000,66,93098,2023,11,0,0,0,0,0,0,dark r&b,1,3.2,1,medium
7uSGU4SrX7NyaqGTueSZf0,Death Is No More (Slowed),BLESSED MANE,4RsEAdLhbUy7j3zHWauPwF,Death Is No More (Slowed),r&b,66,0,172800,59,85814,2024,25,0,1,0,0,0,0,"phonk, drift phonk, witch house",3,2.88,1,medium
3Q4gttWQ6hxqWOa3tHoTNi,Not You Too (feat. Chris Brown),Drake,3TVXtAsR1Inumwj472S9r4,Dark Lane Demo Tapes,r&b,82,1,269680,99,101820527,2020,31,1,1,0,0,1,0,rap,1,4.494666666666666,1,high
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Indigo,r&b,80,1,260640,91,27837078,2019,25,1,1,0,1,1,0,r&b,1,4.344,0,high
3i6tlvYU1BSAM3yGQNemtM,DNA,LXNGVX,5IpS1TN1Crp8Ym4zjiIrtK,DNA,r&b,69,0,88740,72,606592,2023,3,0,0,0,0,0,0,"phonk, brazilian phonk",2,1.479,1,high
3u9RHP8IpKPZh7bKHw83Ci,TEST DRIVE,Joji,3MZsBdqDrRTJihTHQrO6Dq,BALLADS 1,r&b,63,1,179423,80,10377563,2018,10,0,0,0,0,0,0,,0,2.9903833333333334,0,high
3aSWXU6owkZeVhh94XxEWO,30 For 30 (with Kendrick Lamar),SZA,7tYKF4w9nC0nq9CsPZTHyP,SOS Deluxe: LANA,r&b,78,1,278277,91,32371787,2024,31,0,1,0,0,0,0,r&b,1,4.63795,1,high
1De425SCFJULIHbcmeebUw,LET THE WORLD BURN,Chris Grey,0F3maSKfGGVtfATaAyeyPG,LET THE WORLD BURN,r&b,75,0,163290,73,872487,2024,18,0,0,0,0,0,0,dark r&b,1,2.7215,1,high
19xg284tQrdnm4zZGnajs0,Faz de Chicote,Lyu,56zHTpLLVZ6otn4eInVwJf,Faz de Chicote,r&b,67,1,150569,54,17559,2024,14,0,0,0,0,0,0,"phonk, brazilian phonk",2,2.5094833333333333,1,medium
4YsnwsPURRSvprBHBY1BCd,Disillusioned (with serpentwithfeet),Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,NEVER ENOUGH,alternative,71,1,241232,87,10619360,2023,36,0,1,0,0,0,0,,0,4.020533333333334,1,high
4ylj6KTRlC25nhizGTlFPA,the alternative,Lyn Lapid,4pfy05cNNTacuOQ6SiSu4v,to love in the 21st century,alternative,49,0,183693,61,794614,2023,15,0,0,1,0,0,0,,0,3.06155,1,medium
0PfurdlOZRYJ6pkrvHOkUh,Blue,Kali Uchis,1U1el3k54VvEUzo3ybLPlM,Red Moon In Venus,alternative,56,0,192611,87,9293270,2023,4,0,0,0,0,0,0,,0,3.210183333333333,1,high
14qNHvX8h6HoynFuV0RxWS,Far Away (feat. A$AP Rocky),Yebba,1ooV8YZC1KbpEcrmI8WH0F,Dawn,alternative,66,1,199426,75,736453,2021,27,1,1,1,0,1,0,,0,3.3237666666666668,1,high
4iGf7FQ9COSPGJ1QwOyUaI,2 Much,Qendresa,6FnMmUQSUGpOE3P9QePPqI,Londra,alternative,64,0,200000,58,63704,2024,6,0,0,0,0,0,0,alternative r&b,1,3.3333333333333335,1,medium
6ObrgpMG4oDRavKdfIZFyx,High Hopes (feat. Omar Apollo),Joji,3MZsBdqDrRTJihTHQrO6Dq,Nectar,alternative,54,1,182400,80,10377563,2020,30,1,1,0,0,1,0,,0,3.04,1,high
4ZTC6KvnQxloiwmT0Yhypy,Life Will Be,Cleo Sol,3ETLPQkcEd7z4k3IbZmXMq,Gold,alternative,69,0,198200,68,983565,2023,12,0,0,0,0,0,0,"neo soul, alternative r&b, uk r&b",3,3.3033333333333332,1,medium
0TrtQY1GaxehOsttX2x3gF,Normal People (feat. rei brown),Joji,3MZsBdqDrRTJihTHQrO6Dq,Nectar,alternative,53,0,166883,80,10377563,2020,31,1,1,0,0,1,0,,0,2.7813833333333333,1,high
1UNEuG9DYOWiikf00ayr52,Love Me Not,Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,Love Me Not / Love Is Blind,alternative,86,0,213466,81,786224,2024,11,0,0,0,1,0,0,"alternative r&b, indie soul",2,3.5577666666666667,1,high
1p3RpKfSJQcVTEwrQWr8q7,SLIDE,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT,BEAUTY IN DEATH,alternative,63,1,235720,83,10298531,2021,5,0,0,0,0,0,0,,0,3.9286666666666665,1,high
0S7lkKStHgfgjgwSFOvRNA,The Craving - single version,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,The Craving,alternative,59,0,173866,87,25671506,2024,28,0,0,0,0,0,0,,0,2.8977666666666666,1,high
6ERSCeGFBSwvHCvBjwrmwE,Take Me First,Bad Omens,3Ri4H12KFyu98LMjSoij5V,THE DEATH OF PEACE OF MIND,alternative,63,0,199685,77,1902106,2022,13,0,0,0,0,0,0,metalcore,1,3.3280833333333333,1,high
0b83L1ToHRiwlpmUAjiCHc,Valentina,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,NEVER ENOUGH,alternative,71,0,154531,87,10619360,2023,9,0,0,0,0,0,0,,0,2.5755166666666667,1,high
2c2tlXfEmLgUNvxngIi1qL,DEAD MAN WALKING,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,WASTELAND,alternative,71,1,247079,84,7788665,2022,16,0,0,0,0,0,0,r&b,1,4.117983333333333,1,high
0bkTdkWwGk3OGFX0afD3Wj,Mystery Lady,Masego,3ycxRkcZ67ALN3GQJ57Vig,Studying Abroad: Extended Stay,alternative,70,0,228453,72,1565579,2020,12,0,0,0,0,0,0,,0,3.80755,1,high
6XuvR6CAfIggnWzqtL0Vez,En El Próximo Big Bang,Wuicho kun,5WXiEvcwEw6bgiPBg7Eo2E,En El Próximo Big Bang,indie,65,0,183243,56,98966,2024,22,0,0,0,0,0,0,latin folk,1,3.05405,1,medium
1rT3ZQcsqcdjBnR5AcaubL,vivo si me exiges,LATIN MAFIA,6XTGKOV9jceQ6f67lnhpbF,TODOS LOS DÍAS TODO EL DÍA,indie,64,1,186320,78,1730826,2024,17,0,0,0,0,0,0,latin r&b,1,3.1053333333333333,1,high
7EkWXAI1wn8Ii883ecd9xr,Freaks,Surf Curse,1gl0S9pS0Zw0qfa14rDD3D,Freaks,indie,83,0,147062,72,1708161,2021,6,0,0,0,0,0,0,indie,1,2.451033333333333,1,high
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,5p9HO3XC5P3BLxJs5Mtrhm,DECIDE,indie,89,0,159245,78,2234563,2022,16,0,0,0,0,0,0,,0,2.6540833333333333,1,high
0InIeZW4P6VO7dUGRM4AKH,Sienna,The Marías,2sSGPbdZJkaSE2AbcGOACx,Submarine,indie,86,0,224840,87,3483361,2024,6,0,0,0,0,0,0,bedroom pop,1,3.747333333333333,1,high
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,The Strokes,0epOFNiUfyON9EYx7Tpr6V,The New Abnormal,indie,79,0,309053,78,6401421,2020,22,0,0,0,0,0,0,"garage rock, indie rock, alternative rock",3,5.150883333333334,1,high
61OJxhoY3Ix50rYVKo8zRK,Can I Call You Tonight?,Dayglow,6eJa3zG1QZLRB3xgRuyxbm,Fuzzybrain,indie,75,0,278769,65,1060215,2019,23,0,0,0,0,0,0,indie rock,1,4.64615,0,medium
4UcnP64mbjBbjSDgSv5YYT,pero me estoy acabando.,LATIN MAFIA,6XTGKOV9jceQ6f67lnhpbF,TODOS LOS DÍAS TODO EL DÍA,indie,65,1,166666,78,1730826,2024,23,0,0,0,0,0,0,latin r&b,1,2.7777666666666665,1,high
0FTmksd2dxiE5e3rWyJXs6,back to friends,sombr,4G9NDjRyZFDlJKMRL8hx3S,back to friends,indie,94,0,199032,90,2377060,2024,15,0,0,0,0,0,0,,0,3.3172,1,high
5O612Iau2nHDR3yv8jAFXs,Respiro (Cap. 8),Siddhartha,2aqFBHOpM9uIgBpUsdq09x,MEMORIA FUTURO,indie,62,0,221390,71,1551436,2020,16,0,1,0,0,0,0,"mexican indie, latin indie, latin alternative, rock en español",4,3.6898333333333335,1,high
0phzfJn8NeT1LkbqfV2peI,Lejos de Ti,The Marías,2sSGPbdZJkaSE2AbcGOACx,Submarine,indie,78,0,179520,87,3483361,2024,11,0,0,0,0,0,0,bedroom pop,1,2.992,1,high
3SAga35lAPYdjj3qyfEsCF,Feel It (From “Invincible”),d4vd,5y8tKLUfMvliMe8IKamR32,Feel It (From “Invincible”),indie,82,0,157974,84,4569094,2024,27,0,1,0,0,0,0,,0,2.6329,1,high
1YlXMOHqJVWzFaaQLeekPt,"contenta,",Ed Maverick,3JSSjGYcIkgsrz7892CelT,eduardo,indie,67,0,226280,72,3770822,2021,9,0,0,0,0,0,0,"mexican indie, latin folk",2,3.771333333333333,1,high
1ShRHPAiiIrh0arZbSFmx1,Heavy,The Marías,2sSGPbdZJkaSE2AbcGOACx,CINEMA,indie,83,0,253213,87,3483361,2021,5,0,0,0,0,0,0,bedroom pop,1,4.2202166666666665,1,high
3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,The Marías,2sSGPbdZJkaSE2AbcGOACx,Submarine,indie,89,0,236906,87,3483361,2024,14,0,0,0,0,0,0,bedroom pop,1,3.9484333333333335,1,high
